"ts","O","customer","driver","demand","gap","supply"
16,4,13,13,13,0,0
16,5,1,0,1,1,0
16,6,4,4,4,0,0
16,7,158,79,217,131,86
16,8,104,89,123,29,94
16,9,10,7,14,7,7
16,10,0,0,0,0,0
16,11,6,7,7,0,0
16,12,32,30,41,6,35
16,13,2,0,2,2,0
16,14,34,21,44,23,21
16,15,0,0,0,0,0
16,16,0,0,0,0,0
16,17,1,1,2,1,1
16,18,1,0,1,1,0
16,19,9,7,9,2,7
16,20,9,7,9,2,7
16,21,10,11,12,1,11
16,22,12,11,13,2,11
16,23,181,104,249,143,106
16,24,17,16,17,1,16
16,25,3,3,3,0,0
16,26,2,1,3,2,1
16,27,21,21,21,0,0
16,28,35,30,38,5,33
16,29,3,2,3,1,2
16,30,0,0,0,0,0
16,31,2,1,4,3,1
16,32,0,0,0,0,0
16,33,0,0,0,0,0
16,34,0,0,0,0,0
16,35,0,0,0,0,0
16,36,6,5,10,5,5
16,37,32,33,33,0,0
16,38,2,1,2,1,1
16,39,0,0,0,0,0
16,40,1,1,1,0,0
16,41,1,1,1,0,0
16,42,22,17,22,1,21
16,43,0,0,0,0,0
16,44,0,0,0,0,0
16,45,0,0,0,0,0
16,46,29,28,31,3,28
16,47,0,0,0,0,0
16,48,57,47,68,20,48
16,49,0,0,0,0,0
16,50,1,0,1,1,0
16,51,730,146,1189,1034,155
16,52,0,0,0,0,0
16,53,1,1,1,0,0
16,54,3,3,3,0,0
16,55,1,1,1,0,0
16,56,0,0,0,0,0
16,57,0,0,0,0,0
16,58,0,0,0,0,0
16,59,1,1,1,0,0
16,60,0,0,0,0,0
16,61,0,0,0,0,0
16,62,0,0,0,0,0
16,63,0,0,0,0,0
16,64,5,4,8,4,4
16,65,0,0,0,0,0
16,66,4,4,4,0,0
17,1,63,48,73,20,53
17,2,3,4,4,0,0
17,3,0,0,0,0,0
17,4,10,9,10,1,9
17,5,0,0,0,0,0
17,6,4,3,4,1,3
17,7,112,67,167,98,69
17,8,85,77,95,18,77
17,9,6,3,8,5,3
17,10,0,0,0,0,0
17,11,2,2,2,0,0
17,12,27,26,28,0,0
17,13,0,0,0,0,0
17,14,25,15,27,12,15
17,15,0,0,0,0,0
17,16,1,1,1,0,0
17,17,1,1,1,0,0
17,18,0,0,0,0,0
17,19,11,9,12,3,9
17,20,3,2,3,1,2
17,21,12,11,13,0,0
17,22,8,6,8,2,6
17,23,171,84,229,135,94
17,24,19,16,19,2,17
17,25,5,5,5,0,0
17,26,3,3,3,0,0
17,27,17,17,20,3,17
17,28,29,25,31,6,25
17,29,6,5,6,1,5
17,30,0,0,0,0,0
17,31,5,2,5,3,2
17,32,1,1,1,0,0
17,33,1,0,1,1,0
17,34,0,0,0,0,0
17,35,1,1,1,0,0
17,36,0,0,0,0,0
17,37,30,31,33,0,0
17,38,3,2,4,2,2
17,39,0,0,0,0,0
17,40,0,0,0,0,0
17,41,1,1,2,1,1
17,42,25,24,25,1,24
17,43,0,0,0,0,0
17,44,0,0,0,0,0
17,45,0,0,0,0,0
17,46,18,17,20,3,17
17,47,0,0,0,0,0
17,48,57,43,65,19,46
17,49,0,0,0,0,0
17,50,0,0,0,0,0
17,51,568,127,882,742,140
17,52,0,0,0,0,0
17,53,1,1,1,0,0
17,54,3,2,4,2,2
17,55,0,0,0,0,0
17,56,0,0,0,0,0
17,57,4,1,5,4,1
17,58,1,1,1,0,0
17,59,0,0,0,0,0
17,60,0,0,0,0,0
17,61,0,0,0,0,0
17,62,0,0,0,0,0
17,63,0,0,0,0,0
17,64,3,1,3,2,1
17,65,0,0,0,0,0
17,66,0,0,0,0,0
18,1,48,43,65,18,47
18,2,0,0,0,0,0
18,3,0,0,0,0,0
18,4,5,5,5,0,0
18,5,0,0,0,0,0
18,6,3,3,3,0,0
18,7,103,54,132,77,55
18,8,96,71,111,37,74
18,9,12,7,16,8,8
18,10,0,0,0,0,0
18,11,5,2,8,6,2
18,12,49,34,53,15,38
18,13,1,1,1,0,0
18,14,14,14,18,4,14
18,15,0,0,0,0,0
18,16,0,0,0,0,0
18,17,0,0,0,0,0
18,18,1,1,1,0,0
18,19,23,19,27,6,21
18,20,8,8,8,0,0
18,21,8,7,10,2,8
18,22,11,9,13,4,9
18,23,155,72,223,148,75
18,24,16,13,17,3,14
18,25,7,5,9,4,5
18,26,4,4,5,1,4
18,27,26,22,31,6,25
18,28,41,33,48,13,35
18,29,1,1,1,0,0
18,30,0,0,0,0,0
18,31,4,2,11,9,2
18,32,0,0,0,0,0
18,33,1,0,1,1,0
18,34,0,0,0,0,0
18,35,0,0,0,0,0
18,36,0,0,0,0,0
18,37,25,21,25,3,22
18,38,0,0,0,0,0
18,39,0,0,0,0,0
18,40,0,0,0,0,0
18,41,1,1,1,0,0
18,42,15,12,15,1,14
18,43,0,0,0,0,0
18,44,0,0,0,0,0
18,45,1,1,1,0,0
18,46,21,17,23,4,19
18,47,3,2,4,2,2
18,48,53,45,58,13,45
18,49,0,0,0,0,0
18,50,0,0,0,0,0
18,51,544,119,805,676,129
18,52,0,0,0,0,0
18,53,2,1,2,1,1
18,54,3,3,3,0,0
18,55,0,0,0,0,0
18,56,0,0,0,0,0
18,57,1,1,1,0,0
18,58,0,0,0,0,0
18,59,0,0,0,0,0
18,60,0,0,0,0,0
18,61,0,0,0,0,0
18,62,0,0,0,0,0
18,63,0,0,0,0,0
18,64,4,4,4,0,0
18,65,0,0,0,0,0
18,66,1,1,1,0,0
19,1,54,46,61,11,50
19,2,1,1,1,0,0
19,3,1,1,1,0,0
19,4,7,6,7,1,6
19,5,0,0,0,0,0
19,6,2,2,2,0,0
19,7,134,39,201,158,43
19,8,95,48,129,78,51
19,9,5,4,6,2,4
19,10,0,0,0,0,0
19,11,2,2,3,1,2
19,12,48,21,67,43,24
19,13,1,1,2,1,1
19,14,10,8,10,2,8
19,15,0,0,0,0,0
19,16,1,1,1,0,0
19,17,0,0,0,0,0
19,18,0,0,0,0,0
19,19,16,8,25,17,8
19,20,3,3,3,0,0
19,21,8,8,10,1,9
19,22,5,5,5,0,0
19,23,150,78,201,121,80
19,24,23,23,23,0,0
19,25,7,7,7,0,0
19,26,0,0,0,0,0
19,27,22,17,25,6,19
19,28,30,23,35,10,25
19,29,4,4,5,1,4
19,30,0,0,0,0,0
19,31,2,0,2,2,0
19,32,1,1,1,0,0
19,33,3,2,4,2,2
19,34,0,0,0,0,0
19,35,0,0,0,0,0
19,36,3,3,3,0,0
19,37,23,20,23,3,20
19,38,3,2,3,1,2
19,39,0,0,0,0,0
19,40,0,0,0,0,0
19,41,1,0,1,1,0
19,42,17,15,19,4,15
19,43,0,0,0,0,0
19,44,0,0,0,0,0
19,45,0,0,0,0,0
19,46,20,17,23,6,17
19,47,2,0,2,2,0
19,48,52,31,65,29,36
19,49,0,0,0,0,0
19,50,0,0,0,0,0
19,51,427,99,660,556,104
19,52,0,0,0,0,0
19,53,1,1,1,0,0
19,54,6,2,6,3,3
19,55,0,0,0,0,0
19,56,0,0,0,0,0
19,57,0,0,0,0,0
19,58,0,0,0,0,0
19,59,0,0,0,0,0
19,60,0,0,0,0,0
19,61,1,1,2,1,1
19,62,0,0,0,0,0
19,63,0,0,0,0,0
19,64,2,0,4,4,0
19,65,0,0,0,0,0
19,66,0,0,0,0,0
20,1,41,39,46,6,40
20,2,0,0,0,0,0
20,3,0,0,0,0,0
20,4,10,9,11,1,10
20,5,1,0,1,1,0
20,6,1,1,1,0,0
20,7,120,28,198,166,32
20,8,109,49,144,95,49
20,9,10,6,11,4,7
20,10,0,0,0,0,0
20,11,1,1,1,0,0
20,12,33,27,36,8,28
20,13,1,0,1,1,0
20,14,11,8,12,4,8
20,15,0,0,0,0,0
20,16,1,0,2,2,0
20,17,0,0,0,0,0
20,18,0,0,0,0,0
20,19,9,9,9,0,0
20,20,1,1,1,0,0
20,21,5,3,5,1,4
20,22,8,6,11,5,6
20,23,123,55,169,108,61
20,24,18,16,24,8,16
20,25,5,4,6,2,4
20,26,1,1,1,0,0
20,27,20,11,23,10,13
20,28,14,14,15,0,0
20,29,2,2,2,0,0
20,30,1,0,1,1,0
20,31,3,1,3,2,1
20,32,1,0,1,1,0
20,33,0,0,0,0,0
20,34,1,1,1,0,0
20,35,3,1,4,3,1
20,36,3,2,3,1,2
20,37,26,18,29,9,20
20,38,2,1,2,1,1
20,39,1,1,1,0,0
20,40,0,0,0,0,0
20,41,0,0,0,0,0
20,42,9,10,10,0,0
20,43,0,0,0,0,0
20,44,0,0,0,0,0
20,45,1,0,1,1,0
20,46,18,19,23,2,21
20,47,3,1,3,2,1
20,48,55,37,67,29,38
20,49,0,0,0,0,0
20,50,0,0,0,0,0
20,51,366,87,548,457,91
20,52,0,0,0,0,0
20,53,2,1,2,1,1
20,54,4,3,6,3,3
20,55,0,0,0,0,0
20,56,0,0,0,0,0
20,57,0,0,0,0,0
20,58,1,1,2,1,1
20,59,0,0,0,0,0
20,60,0,0,0,0,0
20,61,1,0,1,1,0
20,62,0,0,0,0,0
20,63,0,0,0,0,0
20,64,1,0,1,1,0
20,65,1,1,1,0,0
20,66,5,4,6,2,4
21,1,39,37,41,2,39
21,2,1,1,1,0,0
21,3,0,0,0,0,0
21,4,6,4,6,1,5
21,5,1,1,4,3,1
21,6,4,2,4,2,2
21,7,120,34,179,145,34
21,8,81,40,99,58,41
21,9,13,7,15,7,8
21,10,0,0,0,0,0
21,11,1,1,1,0,0
21,12,26,20,34,12,22
21,13,1,1,1,0,0
21,14,7,5,9,4,5
21,15,0,0,0,0,0
21,16,1,0,2,2,0
21,17,0,0,0,0,0
21,18,0,0,0,0,0
21,19,11,6,11,4,7
21,20,5,4,7,3,4
21,21,4,4,4,0,0
21,22,11,7,15,8,7
21,23,86,45,113,66,47
21,24,14,12,14,1,13
21,25,6,1,8,7,1
21,26,0,0,0,0,0
21,27,20,17,24,7,17
21,28,16,14,20,6,14
21,29,10,9,11,2,9
21,30,1,0,2,2,0
21,31,0,0,0,0,0
21,32,0,0,0,0,0
21,33,0,0,0,0,0
21,34,0,0,0,0,0
21,35,3,1,4,3,1
21,36,0,0,0,0,0
21,37,30,25,35,8,27
21,38,1,1,2,1,1
21,39,0,0,0,0,0
21,40,0,0,0,0,0
21,41,1,0,1,1,0
21,42,9,10,11,1,10
21,43,0,0,0,0,0
21,44,0,0,0,0,0
21,45,2,1,4,2,2
21,46,14,11,16,4,12
21,47,1,1,1,0,0
21,48,37,26,41,13,28
21,49,0,0,0,0,0
21,50,0,0,0,0,0
21,51,280,76,376,298,78
21,52,0,0,0,0,0
21,53,0,0,0,0,0
21,54,1,1,1,0,0
21,55,0,0,0,0,0
21,56,1,1,1,0,0
21,57,0,0,0,0,0
21,58,1,1,1,0,0
21,59,0,0,0,0,0
21,60,0,0,0,0,0
21,61,0,0,0,0,0
21,62,0,0,0,0,0
21,63,0,0,0,0,0
21,64,1,0,1,1,0
21,65,0,0,0,0,0
21,66,2,2,2,0,0
22,1,29,28,32,1,31
22,2,3,3,3,0,0
22,3,0,0,0,0,0
22,4,5,3,5,2,3
22,5,0,0,0,0,0
22,6,4,3,4,1,3
22,7,116,32,191,158,33
22,8,58,33,73,34,39
22,9,6,4,10,6,4
22,10,0,0,0,0,0
22,11,3,2,3,1,2
22,12,34,25,37,10,27
22,13,4,4,4,0,0
22,14,6,5,6,1,5
22,15,0,0,0,0,0
22,16,2,2,3,1,2
22,17,0,0,0,0,0
22,18,1,0,1,1,0
22,19,13,7,20,12,8
22,20,3,4,4,0,0
22,21,3,4,4,0,0
22,22,7,7,8,1,7
22,23,78,47,93,42,51
22,24,14,13,19,4,15
22,25,4,3,4,1,3
22,26,2,2,2,0,0
22,27,24,16,32,16,16
22,28,21,16,21,4,17
22,29,2,1,2,1,1
22,30,1,0,1,1,0
22,31,0,0,0,0,0
22,32,0,0,0,0,0
22,33,0,0,0,0,0
22,34,1,1,1,0,0
22,35,2,1,2,0,0
22,36,5,5,6,1,5
22,37,25,17,29,12,17
22,38,1,0,1,1,0
22,39,0,0,0,0,0
22,40,2,2,2,0,0
22,41,0,0,0,0,0
22,42,15,16,16,0,0
22,43,0,0,0,0,0
22,44,0,0,0,0,0
22,45,0,0,0,0,0
22,46,19,18,20,2,18
22,47,3,2,3,1,2
22,48,38,24,45,21,24
22,49,0,0,0,0,0
22,50,0,0,0,0,0
22,51,241,65,346,280,66
22,52,0,0,0,0,0
22,53,0,0,0,0,0
22,54,1,0,1,1,0
22,55,0,0,0,0,0
22,56,0,0,0,0,0
22,57,0,0,0,0,0
22,58,1,1,2,1,1
22,59,1,0,1,1,0
22,60,0,0,0,0,0
22,61,1,1,1,0,0
22,62,0,0,0,0,0
22,63,0,0,0,0,0
22,64,2,2,3,1,2
22,65,0,0,0,0,0
22,66,0,0,0,0,0
23,1,36,35,40,3,37
23,2,3,2,4,2,2
23,3,0,0,0,0,0
23,4,2,2,2,0,0
23,5,0,0,0,0,0
23,6,2,2,2,0,0
23,7,97,28,152,123,29
23,8,56,28,74,42,32
23,9,3,3,3,0,0
23,10,0,0,0,0,0
23,11,3,0,7,7,0
23,12,18,16,20,3,17
23,13,1,1,1,0,0
23,14,10,9,11,2,9
23,15,0,0,0,0,0
23,16,0,0,0,0,0
23,17,2,0,3,3,0
23,18,1,0,2,2,0
23,19,7,7,7,0,0
23,20,3,3,3,0,0
23,21,4,4,4,0,0
23,22,9,8,12,4,8
23,23,75,43,100,55,45
23,24,11,8,13,5,8
23,25,3,0,5,5,0
23,26,1,1,1,0,0
23,27,8,7,9,2,7
23,28,12,8,14,6,8
23,29,3,2,3,1,2
23,30,0,0,0,0,0
23,31,1,0,2,2,0
23,32,0,0,0,0,0
23,33,0,0,0,0,0
23,34,1,0,4,4,0
23,35,1,0,2,2,0
23,36,2,1,2,1,1
23,37,16,11,18,7,11
23,38,2,0,3,3,0
23,39,1,0,1,1,0
23,40,1,1,1,0,0
23,41,0,0,0,0,0
23,42,7,7,7,0,0
23,43,0,0,0,0,0
23,44,0,0,0,0,0
23,45,0,0,0,0,0
23,46,13,12,13,1,12
23,47,3,2,4,2,2
23,48,26,17,35,16,19
23,49,0,0,0,0,0
23,50,0,0,0,0,0
23,51,151,49,215,162,53
23,52,0,0,0,0,0
23,53,1,1,1,0,0
23,54,1,1,1,0,0
23,55,0,0,0,0,0
23,56,0,0,0,0,0
23,57,1,0,2,2,0
23,58,0,0,0,0,0
23,59,0,0,0,0,0
23,60,0,0,0,0,0
23,61,0,0,0,0,0
23,62,0,0,0,0,0
23,63,0,0,0,0,0
23,64,5,0,5,5,0
23,65,0,0,0,0,0
23,66,1,1,1,0,0
24,1,22,20,30,8,22
24,2,0,0,0,0,0
24,3,0,0,0,0,0
24,4,9,5,10,5,5
24,5,0,0,0,0,0
24,6,2,1,4,3,1
24,7,86,23,129,104,25
24,8,47,28,61,31,30
24,9,6,3,7,3,4
24,10,0,0,0,0,0
24,11,2,1,2,1,1
24,12,16,15,16,1,15
24,13,0,0,0,0,0
24,14,8,6,11,4,7
24,15,0,0,0,0,0
24,16,0,0,0,0,0
24,17,1,1,1,0,0
24,18,1,0,2,2,0
24,19,8,7,15,8,7
24,20,4,3,4,1,3
24,21,5,4,5,0,0
24,22,5,4,6,2,4
24,23,75,35,99,63,36
24,24,21,15,30,15,15
24,25,6,4,8,4,4
24,26,2,1,2,1,1
24,27,10,5,12,7,5
24,28,25,16,33,14,19
24,29,2,2,2,0,0
24,30,0,0,0,0,0
24,31,1,1,2,1,1
24,32,1,0,1,1,0
24,33,0,0,0,0,0
24,34,2,1,2,1,1
24,35,0,0,0,0,0
24,36,0,0,0,0,0
24,37,15,16,19,3,16
24,38,1,1,1,0,0
24,39,0,0,0,0,0
24,40,0,0,0,0,0
24,41,0,0,0,0,0
24,42,12,12,13,1,12
24,43,0,0,0,0,0
24,44,0,0,0,0,0
24,45,0,0,0,0,0
24,46,13,11,13,2,11
24,47,1,0,2,2,0
24,48,25,18,30,12,18
24,49,0,0,0,0,0
24,50,0,0,0,0,0
24,51,160,41,218,174,44
24,52,0,0,0,0,0
24,53,0,0,0,0,0
24,54,2,1,5,4,1
24,55,0,0,0,0,0
24,56,0,0,0,0,0
24,57,1,1,1,0,0
24,58,0,0,0,0,0
24,59,0,0,0,0,0
24,60,0,0,0,0,0
24,61,3,0,4,4,0
24,62,0,0,0,0,0
24,63,0,0,0,0,0
24,64,1,1,1,0,0
24,65,0,0,0,0,0
24,66,2,2,2,0,0
25,1,18,17,18,1,17
25,2,0,0,0,0,0
25,3,0,0,0,0,0
25,4,2,2,2,0,0
25,5,0,0,0,0,0
25,6,0,0,0,0,0
25,7,102,24,145,120,25
25,8,47,29,67,35,32
25,9,10,4,18,14,4
25,10,0,0,0,0,0
25,11,1,1,1,0,0
25,12,18,11,27,16,11
25,13,0,0,0,0,0
25,14,10,7,12,5,7
25,15,0,0,0,0,0
25,16,0,0,0,0,0
25,17,0,0,0,0,0
25,18,0,0,0,0,0
25,19,8,4,10,6,4
25,20,2,2,2,0,0
25,21,4,4,4,0,0
25,22,2,2,2,0,0
25,23,75,26,110,80,30
25,24,13,6,20,14,6
25,25,2,1,3,2,1
25,26,0,0,0,0,0
25,27,11,7,14,6,8
25,28,11,8,11,3,8
25,29,3,3,3,0,0
25,30,0,0,0,0,0
25,31,0,0,0,0,0
25,32,1,1,1,0,0
25,33,0,0,0,0,0
25,34,1,0,1,1,0
25,35,1,0,1,1,0
25,36,2,2,2,0,0
25,37,19,16,23,6,17
25,38,1,0,1,1,0
25,39,0,0,0,0,0
25,40,0,0,0,0,0
25,41,0,0,0,0,0
25,42,12,10,13,2,11
25,43,0,0,0,0,0
25,44,0,0,0,0,0
25,45,0,0,0,0,0
25,46,19,15,20,4,16
25,47,0,0,0,0,0
25,48,26,19,33,13,20
25,49,0,0,0,0,0
25,50,1,1,1,0,0
25,51,147,40,220,178,42
25,52,0,0,0,0,0
25,53,2,2,4,2,2
25,54,0,0,0,0,0
25,55,0,0,0,0,0
25,56,0,0,0,0,0
25,57,1,0,1,1,0
25,58,1,1,1,0,0
25,59,0,0,0,0,0
25,60,0,0,0,0,0
25,61,0,0,0,0,0
25,62,0,0,0,0,0
25,63,0,0,0,0,0
25,64,0,0,0,0,0
25,65,2,1,3,2,1
25,66,1,0,1,1,0
26,1,24,23,24,1,23
26,2,1,0,1,1,0
26,3,0,0,0,0,0
26,4,3,3,3,0,0
26,5,0,0,0,0,0
26,6,1,0,1,1,0
26,7,96,27,154,127,27
26,8,35,19,40,21,19
26,9,5,1,9,8,1
26,10,0,0,0,0,0
26,11,1,0,2,2,0
26,12,28,15,38,22,16
26,13,0,0,0,0,0
26,14,4,2,6,4,2
26,15,0,0,0,0,0
26,16,0,0,0,0,0
26,17,0,0,0,0,0
26,18,1,1,1,0,0
26,19,6,5,9,4,5
26,20,8,4,8,3,5
26,21,1,1,1,0,0
26,22,6,5,7,2,5
26,23,80,27,124,97,27
26,24,16,9,20,11,9
26,25,2,2,2,0,0
26,26,1,1,1,0,0
26,27,11,6,15,9,6
26,28,17,13,29,16,13
26,29,0,0,0,0,0
26,30,0,0,0,0,0
26,31,0,0,0,0,0
26,32,0,0,0,0,0
26,33,0,0,0,0,0
26,34,0,0,0,0,0
26,35,0,0,0,0,0
26,36,0,0,0,0,0
26,37,13,10,16,5,11
26,38,2,1,3,2,1
26,39,0,0,0,0,0
26,40,0,0,0,0,0
26,41,1,0,1,1,0
26,42,12,11,12,1,11
26,43,0,0,0,0,0
26,44,0,0,0,0,0
26,45,0,0,0,0,0
26,46,10,10,10,0,0
26,47,3,3,4,1,3
26,48,20,15,23,7,16
26,49,0,0,0,0,0
26,50,0,0,0,0,0
26,51,138,40,196,154,42
26,52,0,0,0,0,0
26,53,0,0,0,0,0
26,54,1,1,1,0,0
26,55,0,0,0,0,0
26,56,0,0,0,0,0
26,57,0,0,0,0,0
26,58,1,1,2,1,1
26,59,0,0,0,0,0
26,60,0,0,0,0,0
26,61,1,0,4,4,0
26,62,0,0,0,0,0
26,63,0,0,0,0,0
26,64,1,0,1,1,0
26,65,0,0,0,0,0
26,66,0,0,0,0,0
27,1,28,20,29,5,24
27,2,0,0,0,0,0
27,3,0,0,0,0,0
27,4,4,1,4,3,1
27,5,0,0,0,0,0
27,6,3,1,3,2,1
27,7,72,15,123,107,16
27,8,57,23,82,58,24
27,9,7,4,10,6,4
27,10,0,0,0,0,0
27,11,2,2,2,0,0
27,12,13,7,21,13,8
27,13,0,0,0,0,0
27,14,11,5,14,9,5
27,15,0,0,0,0,0
27,16,2,2,2,0,0
27,17,0,0,0,0,0
27,18,1,0,1,1,0
27,19,5,5,7,2,5
27,20,1,1,1,0,0
27,21,3,3,3,0,0
27,22,5,4,5,1,4
27,23,87,40,120,79,41
27,24,6,5,7,2,5
27,25,6,6,7,1,6
27,26,1,1,1,0,0
27,27,10,5,10,5,5
27,28,22,7,37,30,7
27,29,3,0,3,3,0
27,30,0,0,0,0,0
27,31,1,0,1,1,0
27,32,0,0,0,0,0
27,33,1,1,1,0,0
27,34,0,0,0,0,0
27,35,2,1,2,1,1
27,36,0,0,0,0,0
27,37,16,13,17,4,13
27,38,2,1,2,1,1
27,39,0,0,0,0,0
27,40,0,0,0,0,0
27,41,1,0,2,2,0
27,42,15,14,16,1,15
27,43,0,0,0,0,0
27,44,0,0,0,0,0
27,45,1,1,1,0,0
27,46,14,12,14,0,0
27,47,1,0,2,2,0
27,48,27,20,31,10,21
27,49,0,0,0,0,0
27,50,1,0,1,1,0
27,51,159,50,234,177,57
27,52,0,0,0,0,0
27,53,0,0,0,0,0
27,54,1,1,1,0,0
27,55,0,0,0,0,0
27,56,0,0,0,0,0
27,57,0,0,0,0,0
27,58,0,0,0,0,0
27,59,0,0,0,0,0
27,60,0,0,0,0,0
27,61,0,0,0,0,0
27,62,0,0,0,0,0
27,63,0,0,0,0,0
27,64,0,0,0,0,0
27,65,0,0,0,0,0
27,66,1,1,1,0,0
28,1,16,16,16,0,0
28,2,3,1,3,2,1
28,3,0,0,0,0,0
28,4,1,0,2,2,0
28,5,0,0,0,0,0
28,6,2,0,2,2,0
28,7,70,18,102,83,19
28,8,46,15,69,51,18
28,9,3,2,3,0,0
28,10,0,0,0,0,0
28,11,1,1,1,0,0
28,12,19,7,24,17,7
28,13,0,0,0,0,0
28,14,10,6,12,6,6
28,15,0,0,0,0,0
28,16,1,1,1,0,0
28,17,1,1,1,0,0
28,18,1,0,1,1,0
28,19,2,2,2,0,0
28,20,4,3,4,1,3
28,21,5,6,6,0,0
28,22,2,1,3,2,1
28,23,68,22,95,71,24
28,24,8,5,14,9,5
28,25,2,2,3,1,2
28,26,2,2,2,0,0
28,27,9,4,10,5,5
28,28,21,7,29,22,7
28,29,2,2,2,0,0
28,30,0,0,0,0,0
28,31,0,0,0,0,0
28,32,0,0,0,0,0
28,33,0,0,0,0,0
28,34,0,0,0,0,0
28,35,0,0,0,0,0
28,36,0,0,0,0,0
28,37,18,14,21,7,14
28,38,2,1,3,2,1
28,39,0,0,0,0,0
28,40,0,0,0,0,0
28,41,0,0,0,0,0
28,42,9,8,9,1,8
28,43,0,0,0,0,0
28,44,0,0,0,0,0
28,45,0,0,0,0,0
28,46,15,7,19,12,7
28,47,2,1,2,1,1
28,48,18,12,25,13,12
28,49,0,0,0,0,0
28,50,0,0,0,0,0
28,51,143,47,221,172,49
28,52,0,0,0,0,0
28,53,2,1,4,3,1
28,54,0,0,0,0,0
28,55,0,0,0,0,0
28,56,0,0,0,0,0
28,57,0,0,0,0,0
28,58,1,0,1,1,0
28,59,0,0,0,0,0
28,60,1,0,1,1,0
28,61,0,0,0,0,0
28,62,0,0,0,0,0
28,63,0,0,0,0,0
28,64,1,0,1,1,0
28,65,0,0,0,0,0
28,66,1,1,1,0,0
29,1,19,16,21,4,17
29,2,0,0,0,0,0
29,3,0,0,0,0,0
29,4,1,1,2,1,1
29,5,0,0,0,0,0
29,6,2,2,2,0,0
29,7,54,16,84,66,18
29,8,35,11,43,32,11
29,9,2,1,3,2,1
29,10,0,0,0,0,0
29,11,0,0,0,0,0
29,12,10,7,12,3,9
29,13,1,0,1,1,0
29,14,12,5,20,15,5
29,15,0,0,0,0,0
29,16,0,0,0,0,0
29,17,0,0,0,0,0
29,18,0,0,0,0,0
29,19,5,4,6,2,4
29,20,4,2,6,4,2
29,21,4,4,5,1,4
29,22,7,4,12,8,4
29,23,72,32,120,87,33
29,24,5,2,7,4,3
29,25,1,1,1,0,0
29,26,2,2,2,0,0
29,27,10,7,12,5,7
29,28,25,10,32,21,11
29,29,3,3,5,2,3
29,30,0,0,0,0,0
29,31,1,0,2,2,0
29,32,0,0,0,0,0
29,33,0,0,0,0,0
29,34,0,0,0,0,0
29,35,0,0,0,0,0
29,36,0,0,0,0,0
29,37,21,12,27,15,12
29,38,1,1,1,0,0
29,39,0,0,0,0,0
29,40,0,0,0,0,0
29,41,1,0,2,2,0
29,42,15,9,21,10,11
29,43,0,0,0,0,0
29,44,0,0,0,0,0
29,45,0,0,0,0,0
29,46,12,7,15,8,7
29,47,1,0,1,1,0
29,48,27,11,38,26,12
29,49,0,0,0,0,0
29,50,0,0,0,0,0
29,51,144,27,224,193,31
29,52,0,0,0,0,0
29,53,0,0,0,0,0
29,54,0,0,0,0,0
29,55,0,0,0,0,0
29,56,0,0,0,0,0
29,57,0,0,0,0,0
29,58,0,0,0,0,0
29,59,0,0,0,0,0
29,60,0,0,0,0,0
29,61,0,0,0,0,0
29,62,0,0,0,0,0
29,63,0,0,0,0,0
29,64,0,0,0,0,0
29,65,0,0,0,0,0
29,66,3,1,3,2,1
30,1,20,11,25,13,12
30,2,1,1,1,0,0
30,3,0,0,0,0,0
30,4,3,4,4,0,0
30,5,0,0,0,0,0
30,6,2,1,2,1,1
30,7,63,8,91,82,9
30,8,49,18,71,51,20
30,9,7,5,9,4,5
30,10,0,0,0,0,0
30,11,2,0,2,2,0
30,12,19,9,24,15,9
30,13,1,0,1,1,0
30,14,11,4,17,13,4
30,15,0,0,0,0,0
30,16,2,2,2,0,0
30,17,0,0,0,0,0
30,18,3,0,5,5,0
30,19,7,5,10,4,6
30,20,3,2,3,1,2
30,21,3,3,3,0,0
30,22,3,1,4,3,1
30,23,59,22,82,60,22
30,24,6,5,6,1,5
30,25,3,2,3,1,2
30,26,0,0,0,0,0
30,27,18,5,25,20,5
30,28,23,10,28,16,12
30,29,2,2,2,0,0
30,30,0,0,0,0,0
30,31,0,0,0,0,0
30,32,0,0,0,0,0
30,33,0,0,0,0,0
30,34,2,1,3,2,1
30,35,0,0,0,0,0
30,36,2,1,4,3,1
30,37,17,7,19,12,7
30,38,0,0,0,0,0
30,39,0,0,0,0,0
30,40,1,1,1,0,0
30,41,0,0,0,0,0
30,42,18,8,21,13,8
30,43,1,0,1,1,0
30,44,0,0,0,0,0
30,45,0,0,0,0,0
30,46,12,4,17,13,4
30,47,2,0,2,2,0
30,48,35,16,48,32,16
30,49,0,0,0,0,0
30,50,0,0,0,0,0
30,51,137,38,203,164,39
30,52,0,0,0,0,0
30,53,0,0,0,0,0
30,54,0,0,0,0,0
30,55,0,0,0,0,0
30,56,0,0,0,0,0
30,57,1,0,1,1,0
30,58,0,0,0,0,0
30,59,0,0,0,0,0
30,60,0,0,0,0,0
30,61,0,0,0,0,0
30,62,0,0,0,0,0
30,63,0,0,0,0,0
30,64,1,0,1,1,0
30,65,0,0,0,0,0
30,66,2,1,3,2,1
31,1,31,16,44,28,16
31,2,1,1,1,0,0
31,3,0,0,0,0,0
31,4,2,2,2,0,0
31,5,0,0,0,0,0
31,6,3,2,3,0,0
31,7,63,18,92,73,19
31,8,61,22,90,68,22
31,9,4,4,8,4,4
31,10,0,0,0,0,0
31,11,7,1,12,11,1
